time,x_mm,y_mm,z_mm,u1,v1,u2,v2,r1,r2,a1,a2
2026-01-15T14:06:43,264.523,-50.3392,856.695,609.389,904.907,434.5,1133.5,0,0,98.5,32
2026-01-15T14:06:43,281.065,-12.7839,649.415,711.252,920.832,400.057,860.956,0,0,147,53
2026-01-15T14:06:44,282.183,-3.27749,720.47,550.637,902.623,510.552,849.318,0,0,193.5,172.5
2026-01-15T14:06:44,243.818,-20.8088,592.137,801.028,918.176,257.448,866.147,0,0,509.5,290.5
2026-01-15T14:06:44,276.071,-35.6096,613.744,808.576,894.755,324.453,872.93,0,0,3103.5,2655.5
2026-01-15T14:06:44,282.502,-43.7083,618.595,810.887,882.5,336.844,875.617,0,0,1076,1218.5
2026-01-15T14:06:44,364.968,-21.7724,661.178,819.82,893.712,511.755,853.754,0,0,473,326.5
2026-01-15T14:06:44,312.822,-53.8063,673.042,835.194,874.417,373.829,950.985,0,0,893,589
2026-01-15T14:06:45,304.588,-53.8322,643.97,832.694,870.298,364.702,908.989,0,0,851.5,397
2026-01-15T14:06:45,320.942,-49.1509,617.87,858.449,870.495,389.914,863.25,0,0,1811.5,476.5
2026-01-15T14:06:45,317.195,-21.4916,638.197,783.746,903.001,433.711,847.011,0,0,344,428.5
2026-01-15T14:06:45,299.585,-38.7716,622.373,841.652,889.511,352.127,883.638,0,0,5404.5,2387.5
2026-01-15T14:06:45,263.757,-40.1855,615.264,810.672,889.384,293.713,890.1,0,0,4990,2929.5
2026-01-15T14:06:45,404.553,-24.262,728.525,809.428,888.542,593.576,915.3,0,0,1259,481
2026-01-15T14:06:45,257.378,-36.6278,622.694,777.47,896.229,301.684,889.165,0,0,2559,1411
2026-01-15T14:06:46,400.606,-47.8684,844.138,777.479,887.841,585.75,1089.09,0,0,6048,3159
2026-01-15T14:06:46,464.56,-78.9057,830.124,901.428,856.617,597.273,1097.27,0,0,5766,3327
2026-01-15T14:06:46,352.209,-65.2263,552.007,934.229,828.202,424.916,764.532,0,0,5795.5,1527
2026-01-15T14:06:46,435.978,-86.9646,635.622,955.46,806.841,553.296,839.803,0,0,5264,3289.5
2026-01-15T14:06:46,441.255,-87.5389,621.981,989.828,809.485,541.507,839.918,0,0,4482,871
2026-01-15T14:06:46,298.008,-164.415,734.281,741.744,744.664,396.986,987.594,0,0,446.5,265
2026-01-15T14:06:47,327.153,-24.9505,645.997,872.244,910.645,385.28,916.991,0,0,1839,385
2026-01-15T14:06:47,440.928,-28.6371,800.643,871.453,905.437,602.149,1057.63,0,0,2669,311.5
2026-01-15T14:06:47,338.375,-24.8973,673.025,879.253,912.834,396.671,958.438,0,0,2618.5,1019
2026-01-15T14:06:47,218.828,-107.428,487.356,756.325,744.631,262.466,711.867,0,0,1114,409
2026-01-15T14:06:47,434.829,-91.2574,541.497,1000.43,763.469,548.205,704.641,0,0,478,586.5
2026-01-15T14:06:47,371.38,-93.6605,598.999,758.497,744.143,543.605,703.839,0,0,1572.5,510.5
2026-01-15T14:06:48,434.19,-95.3689,533.13,1006.96,755.247,544.328,696.533,0,0,962.5,348.5
2026-01-15T14:06:48,299.433,-110.508,681.013,771.178,798.313,389.514,931.309,0,0,122,152.5
2026-01-15T14:06:48,344.875,15.6378,660.056,900.367,967.338,399.364,948.545,0,0,34.5,44
2026-01-15T14:06:48,425.726,-151.096,775.518,745.557,740.509,630,913,0,0,53,24
2026-01-15T14:06:49,273.837,-96.5786,438.271,1003.12,758.359,252.862,703.107,0,0,1423.5,250.5
2026-01-15T14:06:49,216.567,-110.724,484.348,752.703,737.479,260.467,708.871,0,0,1227.5,453.5
2026-01-15T14:06:49,443.442,-86.5185,543.663,1016.27,773.864,555.521,710.536,0,0,66,96
2026-01-15T14:06:49,365.287,-96.628,598.214,745.407,740.126,537.78,702.172,0,0,1549,398.5
2026-01-15T14:06:50,272.876,-103.97,440.819,990.567,744.241,258.435,703.105,0,0,382.5,437.5
2026-01-15T14:06:50,278.771,-103.106,450.105,993.46,750.134,264.189,714.454,0,0,1537,373.5
2026-01-15T14:06:50,493.129,-138.095,680.62,988.001,756.07,607.625,890.36,0,0,829,345
2026-01-15T14:06:50,720.831,-67.2992,1016.71,744.172,743.064,1062.61,917.035,0,0,1445,1012.5
2026-01-15T14:06:50,277.42,-90.7612,520.281,998.43,787.882,213.811,833.16,0,0,1605.5,1343.5
2026-01-15T14:06:50,274.995,-77.8435,537.969,990.872,809.115,203.32,857.711,0,0,5466,4239
2026-01-15T14:06:50,512.229,-147.622,873.27,954.119,796.61,598.33,1148.19,0,0,4476.5,5458.5
2026-01-15T14:06:51,276.333,-94.2677,560.051,916.993,794.554,262.345,851.697,0,0,3553.5,3118.5
2026-01-15T14:06:51,289.769,-90.346,566.975,916.337,803.515,290.334,850.102,0,0,1271,588
2026-01-15T14:06:51,282.502,-102.024,528.412,788,756,368.5,718.5,0,0,24,32
2026-01-15T14:06:51,340.293,-91.3284,586.016,747.143,758.259,494.376,712.701,0,0,385,166
2026-01-15T14:06:51,265.512,-98.7982,538.611,763.129,769.697,345.636,739.582,0,0,1749.5,540
2026-01-15T14:06:51,305.836,-97.187,520.107,904.841,773.59,352.758,748.177,0,0,1204.5,507
2026-01-15T14:06:52,265.881,-102.973,543.03,766.058,765.603,344.2,748.687,0,0,484.5,441
2026-01-15T14:06:52,342.24,-90.2885,592.288,770.134,769.497,487.826,735.523,0,0,1562,439.5
2026-01-15T14:06:52,274.719,-97.2065,536.479,771.878,768.51,360.075,730.032,0,0,612,177.5
2026-01-15T14:06:52,306.122,-97.5815,517.505,901.98,771.016,356.068,741.649,0,0,1121,611
2026-01-15T14:06:52,376.419,-94.1264,570.543,889.486,769.201,493.245,741.492,0,0,107,144
2026-01-15T14:06:52,272.547,-93.7283,540.924,773.672,777.571,354.168,740.012,0,0,798,602
2026-01-15T14:06:52,301.98,-112.119,515.456,889.594,745.333,354.893,738.513,0,0,48.5,112
2026-01-15T14:06:53,267.646,-99.2316,548.959,768.641,774.024,345.562,756.783,0,0,2123,334.5
2026-01-15T14:06:53,380.893,-95.1605,576.609,892.554,769.963,498.79,749.289,0,0,314,350.5
2026-01-15T14:06:53,268.146,-100.811,543.572,771.301,769.181,345.96,749.508,0,0,481.5,565
2026-01-15T14:06:53,271.958,-98.7473,538.194,773.887,768.6,353.181,737.56,0,0,1465,652
2026-01-15T14:06:53,268.237,-96.6583,546.031,765.82,775.994,348.738,749.283,0,0,1976,730
2026-01-15T14:06:53,376.808,-91.1372,570.874,899.684,776.875,488.704,748.426,0,0,533,206
2026-01-15T14:06:54,304.387,-95.3839,523.314,901.536,777.832,350.755,752.756,0,0,920,579
2026-01-15T14:06:54,301.152,-92.2936,516.303,894.788,779.235,350.626,739.368,0,0,855,224.5
2026-01-15T14:06:54,270.987,-90.5949,544.774,771.471,784.682,351.605,746.102,0,0,871,454.5
2026-01-15T14:06:54,272.63,-103.233,550.363,767.306,766.303,356.193,753.203,0,0,619,316.5
2026-01-15T14:06:54,244.339,-101.907,583.173,770.207,788.672,289.743,837.141,0,0,3314.5,924
2026-01-15T14:06:54,275.532,-90.6996,557.781,933.069,798.647,247.922,857.664,0,0,8169,3902.5
2026-01-15T14:06:55,280.741,-89.1679,534.043,993.939,793.233,217.372,850.048,0,0,11749,6797.5
2026-01-15T14:06:55,265,-97.994,489.427,1012.47,766.509,191.867,801.926,0,0,11753,8675
2026-01-15T14:06:55,408.522,-149.781,942.431,758.008,801.192,575.443,1177.35,0,0,21871.5,5598.5
2026-01-15T14:06:55,396.257,-95.8821,688.693,799.062,789.885,567.033,850.904,0,0,23331,4794.5
2026-01-15T14:06:55,367.459,-107.627,635.828,848.339,778.045,485.289,836.423,0,0,17441.5,4705.5
2026-01-15T14:06:55,358.7,-110.801,603.805,879.395,769.775,453.807,815.901,0,0,17385,1791.5
2026-01-15T14:06:55,221.663,-90.2015,409.408,896.896,749.076,218.747,650.23,0,0,6814,1679.5
2026-01-15T14:06:56,237.725,-108.754,526.665,899.368,757.604,204.937,823.92,0,0,8268,3520.5
2026-01-15T14:06:56,366.304,-114.838,586.533,913.212,761.349,450.624,803.293,0,0,14027,1619
2026-01-15T14:06:56,293.117,-127.812,476.977,945.962,711.227,314.376,722.94,0,0,4937.5,1423
2026-01-15T14:06:56,273.212,-120.624,418.819,929.587,686.912,306.146,636.88,0,0,1937,154
2026-01-15T14:06:56,251.482,-107.393,401.52,980.181,716.928,240.317,654.243,0,0,9217.5,1578
2026-01-15T14:06:56,283.026,-121.266,419.221,1008.53,702.551,280.289,672.432,0,0,727,938.5
2026-01-15T14:06:57,309.138,-114.718,436.663,990.227,714.102,338.883,660.337,0,0,6403,1699
2026-01-15T14:06:57,306.739,-119.583,430.535,993.168,702.817,334.557,656.094,0,0,7024.5,828.5
2026-01-15T14:06:57,276.54,-116.911,414.464,956.912,696.211,300.407,639.578,0,0,3264,742.5
2026-01-15T14:06:57,265.856,-113.999,406.426,993.399,707.523,260.467,657.185,0,0,5994,776.5
2026-01-15T14:06:57,333.134,-119.723,435.556,1035.3,710.419,360.15,663.679,0,0,97.5,70
2026-01-15T14:06:57,286.849,-114.143,416.52,989.436,708.098,302.397,649.451,0,0,7345,750
2026-01-15T14:06:57,271.732,-127.293,415.735,943.907,676.279,296.706,643.82,0,0,952.5,262.5
2026-01-15T14:06:58,710.334,-192.866,850.975,995.84,709.091,875.944,947.596,0,0,7543.5,5498.5
2026-01-15T14:06:58,362.697,-187.18,671.814,946.839,704.105,373.459,971.216,0,0,176.5,389.5
2026-01-15T14:06:58,317.888,-113.444,426.857,990.274,704.632,361.134,632.865,0,0,6298,788
2026-01-15T14:06:58,245.009,-85.0669,394.457,995.634,761.342,219.515,649.39,0,0,409,352.5
2026-01-15T14:06:58,316.579,-109.129,424.575,992.4,711.69,358.705,629.853,0,0,7749.5,531.5
2026-01-15T14:06:58,367.935,-177.511,652.618,978.5,712.5,362.765,960.719,0,0,37,67.5
2026-01-15T14:06:59,315.45,-109.913,424.831,988.39,709.654,358.456,629.407,0,0,7828.5,781.5
2026-01-15T14:06:59,283.673,-119.513,414.721,980.719,695.483,301.52,646.822,0,0,5190,736.5
2026-01-15T14:06:59,309.569,-118.955,439.407,993.352,709.486,336.209,668.236,0,0,5049,735.5
2026-01-15T14:06:59,276.924,-110.947,415.188,1017.36,722.042,263.615,673.541,0,0,3192.5,637.5
2026-01-15T14:06:59,292.668,-120.688,406.218,1018.21,694.727,301.892,645.454,0,0,2041.5,656.5
2026-01-15T14:06:59,285.384,-116.427,414.076,992.333,703.329,298.666,649.498,0,0,7438,718.5
2026-01-15T14:07:00,330.233,-114.349,429.845,1011.29,707.203,372.674,638.094,0,0,1608.5,509
2026-01-15T14:07:00,314.135,-119.17,450.181,987.456,713.393,344.392,678.199,0,0,6402,419
2026-01-15T14:07:00,284.706,-116.667,407.201,996.239,699.04,298.356,640.889,0,0,4936.5,506
2026-01-15T14:07:00,278.385,-114.642,409.27,988.848,704.326,288.514,646.169,0,0,7460,1408.5
2026-01-15T14:07:00,334.307,-115.703,441.574,1001.53,708.856,381.348,648.397,0,0,4410.5,977.5
2026-01-15T14:07:00,703.304,-132.193,784.558,965.594,703.918,919.45,811.348,0,0,333.5,111
2026-01-15T14:07:00,326.79,-113,440.159,987.228,710.733,375.347,643.938,0,0,7604.5,1025.5
2026-01-15T14:07:01,745.383,-152.744,821.774,944.266,676.716,960.866,811.75,0,0,964.5,870
2026-01-15T14:07:01,767.178,-114.481,818.259,991.922,717.104,987.843,822.768,0,0,8089.5,1203.5
2026-01-15T14:07:01,781.096,-128.937,793.823,1032.75,709.661,978.919,815.371,0,0,1027.5,839
2026-01-15T14:07:01,783.61,-126.749,829.444,993.837,707.522,996.807,828.552,0,0,6419.5,821.5
2026-01-15T14:07:01,288.036,-116.343,421.597,987.796,706.892,303.268,656.72,0,0,6535.5,709
2026-01-15T14:07:01,312.987,-119.656,441.995,1010.29,713.941,331.054,680.309,0,0,1788.5,533
2026-01-15T14:07:02,242.006,-109.038,396.195,982.326,711.534,221.399,656.959,0,0,8050,835
2026-01-15T14:07:02,258.483,-105.406,457.477,904.021,739.657,274.904,696.983,0,0,1579,1889.5
2026-01-15T14:07:02,300.623,-125.741,468.242,981.407,715.358,310.574,721.937,0,0,8414,469
2026-01-15T14:07:02,257.809,-112.411,405.434,1018.38,714.85,226.558,677.478,0,0,2416.5,463
2026-01-15T14:07:02,255.403,-118.466,393.484,1009.68,694.903,234.742,657.218,0,0,1062.5,533
2026-01-15T14:07:02,258.978,-112.435,400.848,1016.27,712.045,233.584,667.407,0,0,2855.5,921.5
2026-01-15T14:07:02,234.098,-115.07,412.676,926.966,702.398,229.12,665.442,0,0,2914.5,1143
2026-01-15T14:07:03,313.079,-121.517,426.828,1005.35,698.023,341.832,651.123,0,0,1989,343.5
2026-01-15T14:07:03,262.672,-114.044,407.723,1014.38,712.372,238.747,674.758,0,0,3776,1144.5
2026-01-15T14:07:03,263.154,-110.53,417.06,1013.38,723.764,234.644,688.208,0,0,727,382
2026-01-15T14:07:03,256.408,-110.36,402.577,1019.19,717.422,224.69,673.808,0,0,3802,1310.5
2026-01-15T14:07:03,225.478,-112.678,397.02,929.818,698.672,216.367,650.11,0,0,2114,318
2026-01-15T14:07:03,262.823,-112.067,411.23,1021.1,718.973,232.024,683.74,0,0,2896.5,743
2026-01-15T14:07:04,231.241,-111.075,406.311,928.922,707.043,224.672,657.882,0,0,3381.5,627.5
2026-01-15T14:07:04,243.137,-114.798,375.173,1015.68,692.191,215.459,641.11,0,0,412.5,172
2026-01-15T14:07:04,259.536,-109.165,402.19,1022.47,720.076,229.579,671.506,0,0,3455,1234
2026-01-15T14:07:04,321.2,-117.119,445.383,1030.07,723.977,333.198,689.915,0,0,886.5,431.5
2026-01-15T14:07:04,299.293,-120.805,466.216,932.522,711.932,340.109,688.129,0,0,3776.5,901.5
2026-01-15T14:07:04,269.344,-120.379,433.292,931.923,699.822,291.443,665.912,0,0,3031,401
2026-01-15T14:07:05,250.309,-111.508,414.965,982.092,716.76,229.143,680.162,0,0,7292,1760
2026-01-15T14:07:05,299.153,-114.484,428.915,1025.52,722.105,298.299,680.426,0,0,798.5,86.5
2026-01-15T14:07:05,237.412,-104.456,411.034,937.537,723.605,230.396,661.081,0,0,5086,712.5
2026-01-15T14:07:05,244.379,-117.273,395.287,1003.44,697.421,213.663,667.311,0,0,726.5,883.5
2026-01-15T14:07:05,242.309,-108.187,427.189,929.541,723.765,238.215,679.233,0,0,4714.5,2878
2026-01-15T14:07:05,269.237,-113.492,420.576,1015.81,720.341,244.243,690.537,0,0,2694,797.5
2026-01-15T14:07:05,293.254,-109.874,458.934,919.784,724.918,338.084,671.409,0,0,3319.5,1233
2026-01-15T14:07:06,286.596,-119.618,446.139,926.74,703.345,324.789,664.982,0,0,2809,1693.5
2026-01-15T14:07:06,242.407,-109.075,416.922,958.164,719.823,226.109,677.688,0,0,8216,2421.5
2026-01-15T14:07:06,234.363,-108.006,432.074,928.829,726.792,219.243,694.626,0,0,4551.5,2486
2026-01-15T14:07:06,286.359,-115.933,441.882,931.322,708.06,323.534,659.491,0,0,3299,1216
2026-01-15T14:07:06,239.26,-108.103,414.868,967.534,721.581,214.347,682.044,0,0,9627.5,2410
2026-01-15T14:07:06,249.124,-111.106,425.556,964.197,720.902,232.469,688.863,0,0,8792,2046.5
2026-01-15T14:07:07,238.333,-107.498,433.557,931.425,728.709,225.516,694.232,0,0,5157.5,2162.5
2026-01-15T14:07:07,296.078,-109.48,457.134,930.995,726.107,338.333,671.713,0,0,5410,2213
2026-01-15T14:07:07,299.025,-112.577,443.772,965.319,719.521,329.795,667.539,0,0,8639.5,4172
2026-01-15T14:07:07,292.163,-106.839,431.476,964.645,723.53,321.516,651.555,0,0,7958,1271.5
2026-01-15T14:07:07,236.615,-107.17,424.976,934.58,725.421,223.923,683.721,0,0,5642.5,2186.5
2026-01-15T14:07:07,278.737,-110.393,444.822,934.619,723.477,305.002,672.786,0,0,5969,2719.5
2026-01-15T14:07:07,244.458,-108.664,424.333,965.753,725.081,221.794,691.54,0,0,8178.5,1594
2026-01-15T14:07:08,250.571,-109.704,423.481,962.953,722.341,237.461,682.902,0,0,8543.5,2900
2026-01-15T14:07:08,237.113,-108.138,425.523,935.817,723.909,224.047,685.029,0,0,5000.5,3087
2026-01-15T14:07:08,295.514,-114.756,420.262,1008.44,712.253,306.947,658.326,0,0,2788.5,1881
2026-01-15T14:07:08,769.152,-115.649,848.918,969.609,720.565,997.836,846.43,0,0,6487,1903
2026-01-15T14:07:08,244.019,-99.8745,418.513,981.39,740.786,213.171,688.036,0,0,11197.5,2687
2026-01-15T14:07:08,247.69,-92.2847,440.148,962.558,763.066,221.561,707.737,0,0,21631,3987.5
2026-01-15T14:07:09,242.696,-94.3316,468.722,954.374,766.904,200.906,755.004,0,0,18703.5,5481
2026-01-15T14:07:09,299.769,-93.0597,473.897,963.667,771.176,319.684,711.735,0,0,18066,10070
2026-01-15T14:07:09,273.194,-87.0644,419.845,979.58,763.362,277.976,654.259,0,0,18233,5011
2026-01-15T14:07:09,322.608,-108.723,503.802,991.55,759.807,333.911,762.581,0,0,17105.5,4084
2026-01-15T14:07:09,260.202,-107.045,376.709,1028.03,709.938,243.875,629.649,0,0,6395.5,2943.5
2026-01-15T14:07:09,242.971,-105.193,367.227,1042.51,711.568,202.413,638.747,0,0,4852,5416.5
2026-01-15T14:07:10,244.471,-86.6585,386.941,1001.03,755.057,219.586,640.655,0,0,11459.5,7774.5
2026-01-15T14:07:10,257.361,-118.24,398.259,1045.9,703.454,209.92,683.821,0,0,4959,13578
2026-01-15T14:07:10,254.436,-104.86,411.005,1018.05,731.775,215.425,687.344,0,0,10187,5438
2026-01-15T14:07:10,240.515,-114.12,366.152,1037.61,691.531,201.168,640.322,0,0,4712.5,4396
2026-01-15T14:07:10,248.195,-113.109,369.817,1036.99,695.929,216.049,638.008,0,0,4498.5,3780.5
2026-01-15T14:07:10,250.171,-114.174,375.734,1045,698.776,210.696,650.927,0,0,3097,1530.5
2026-01-15T14:07:10,242.5,-113.598,366.9,1038.73,693.337,204.279,639.996,0,0,4296,2984.5
2026-01-15T14:07:11,246.061,-113.806,364.399,1041.21,691.819,212.24,633.679,0,0,4073,4683.5
2026-01-15T14:07:11,251.802,-113.905,356.048,1061.71,690.063,216.973,625.229,0,0,1435.5,2785
2026-01-15T14:07:11,244.842,-114.053,372.001,1037.42,695.371,206.8,645.655,0,0,3198,3470.5
2026-01-15T14:07:11,246.891,-114.193,368.296,1042.46,693.738,210.473,640.256,0,0,4017,3123
2026-01-15T14:07:11,248.771,-108.634,367.668,1053.37,706.673,207.467,641.183,0,0,447,3029.5
2026-01-15T14:07:11,245.1,-113.452,369.505,1044.11,696.19,204.475,644.682,0,0,3608.5,2518
2026-01-15T14:07:12,254.428,-114.508,376.722,1039.21,697.748,223.552,645.176,0,0,3730.5,4167.5
2026-01-15T14:07:12,244.751,-112.053,364.826,1046.96,696.713,205.086,638.178,0,0,2784.5,3462.5
2026-01-15T14:07:12,236.394,-111.962,356.801,1039.96,690.409,197.06,629.232,0,0,3829.5,3378
2026-01-15T14:07:12,232.713,-113.418,366.789,1035.62,692.29,184.745,647.592,0,0,4503.5,1761
2026-01-15T14:07:12,265.16,-117.751,390.685,1025.52,696.832,247.241,651.261,0,0,4719,9207
2026-01-15T14:07:12,358.159,-51.5982,519.382,1060.05,863.257,347.69,796.173,0,0,4635,32922.5
2026-01-15T14:07:13,414.951,103.646,623.753,1056.54,1081.35,421.909,957.6,0,0,7023,26633.5
2026-01-15T14:07:13,401.301,-106.283,737.477,971.426,817.71,411.783,1064.61,0,0,27695.5,28842
2026-01-15T14:07:13,283.652,12.6518,704.111,898.052,946.832,225.355,1075.7,0,0,26195,47884
2026-01-15T14:07:13,250.594,121.91,723.377,793.141,1103.02,220.31,1115.4,0,0,12624.5,17373.5
2026-01-15T14:07:13,245.099,126.08,686,791.854,1119.25,212.281,1051.72,0,0,5966.5,1090
2026-01-15T14:07:13,244.74,111.782,697.69,797.904,1095.01,206.817,1071.82,0,0,1662.5,884.5
2026-01-15T14:07:13,325.879,50.0628,613.909,904.223,1018.88,365.053,885.922,0,0,249.5,258
2026-01-15T14:07:14,644.861,49.8944,892.43,871.051,887.207,1002.52,938.477,0,0,111,65
2026-01-15T14:07:16,662.393,52.3294,785.334,974.742,885.662,978.405,830.203,0,0,71,106.5
2026-01-15T14:07:16,745.432,-2.21066,871.046,1018.1,867.546,1017.72,958.03,0,0,205,123.5
2026-01-15T14:07:16,659.42,53.3205,791.482,964.183,884.67,979.936,833.258,0,0,96.5,339
2026-01-15T14:07:17,696.573,37.4351,792.022,1016.1,883.845,993.1,856.169,0,0,164.5,401.5
2026-01-15T14:07:17,701.74,42.3558,778.839,1026.93,883.009,998.57,834.812,0,0,195.5,565
2026-01-15T14:07:17,691.17,50.6872,768.996,1050.68,914.393,977.678,863.434,0,0,903.5,76
2026-01-15T14:07:17,708.287,41.166,762.654,1043.22,878.448,998.928,814.026,0,0,192.5,83
2026-01-15T14:07:17,697.839,84.5319,754.99,1060.02,935.466,1008.05,828.429,0,0,669,569.5
2026-01-15T14:07:18,700.369,77.1384,751.979,1060.71,924.72,1006,819.767,0,0,1840.5,587.5
2026-01-15T14:07:18,748.396,1.23882,830.197,1049.83,868.417,1011.31,919.225,0,0,3119,253.5
2026-01-15T14:07:18,732.154,25.1054,803.07,1056.1,887.499,1007.41,891.66,0,0,3132,686
2026-01-15T14:07:18,672.101,-9.34582,797.643,1060.67,898.429,888.682,976.335,0,0,2907,248
2026-01-15T14:07:18,748.54,91.205,775.39,1065.69,912.41,1072.86,806.82,0,0,1372,96.5
2026-01-15T14:07:18,763.151,67.4489,796.442,1066.19,899.013,1071.51,840.893,0,0,408,82.5
2026-01-15T14:07:19,665.791,4.41611,774.557,1075.72,913.904,881.188,959.761,0,0,186.5,519
2026-01-15T14:07:23,389.353,42.9069,606.804,1058.99,1000.43,359.443,939.3,0,0,99,70
2026-01-15T14:07:23,312.803,-1.2198,608.576,907.825,944.593,331.63,891.637,0,0,1209,583
2026-01-15T14:07:23,325.646,-4.32633,628.053,901.868,939.971,361.648,909.283,0,0,11125,12774.5
2026-01-15T14:07:23,324.628,1.01613,600.26,915.123,946.726,358.74,867.977,0,0,8573,6033.5
2026-01-15T14:07:23,317.673,4.87097,592.592,909.05,952.651,349.88,856.566,0,0,1168.5,456
2026-01-15T14:07:24,341.261,20.7451,654.298,906.565,974.801,386.14,947.416,0,0,4419.5,2382.5
2026-01-15T14:07:24,332.859,-4.81258,616.331,914.803,938.23,372.78,888.951,0,0,9656,8556
2026-01-15T14:07:24,324.223,-7.17906,616.315,904.89,935.312,360.207,891.055,0,0,9379.5,7201.5
2026-01-15T14:07:24,329.827,-30.9906,636.34,908.507,902.304,362.143,923.517,0,0,2355,1847.5
2026-01-15T14:07:24,329.088,-13.359,627.504,917.652,926.942,355.444,916.056,0,0,712,285
2026-01-15T14:07:25,324.26,-9.99377,626.883,918.735,931.763,342.369,921.033,0,0,385.5,432
2026-01-15T14:07:25,305.012,-2.18057,569.222,918.289,942.254,320.254,833.63,0,0,56.5,96.5
2026-01-15T14:07:26,324.142,-14.4574,640.061,902.374,926.117,352.369,932.779,0,0,3795.5,1232
2026-01-15T14:07:26,333.494,-8.33042,653.117,899.04,934.957,373.761,944.651,0,0,10617.5,6259.5
2026-01-15T14:07:26,320.819,-3.4469,601.921,910.484,940.419,352.638,872.021,0,0,8882.5,4034.5
2026-01-15T14:07:26,314.528,-1.11603,592.927,908.612,943.981,342.272,860.686,0,0,715,608
2026-01-15T14:07:27,321.626,-35.8233,616.14,923.165,893.769,336.931,906.354,0,0,199,132
2026-01-15T14:07:27,307.506,8.07673,604.81,892.64,958.691,333.287,879.433,0,0,1790.5,1516
2026-01-15T14:07:27,331.999,-6.07044,623.191,910.775,936.834,371.377,899.772,0,0,9585,6620
2026-01-15T14:07:27,326.567,-10.6625,631.339,900.779,930.954,363.629,913.213,0,0,9423.5,8371.5
2026-01-15T14:07:27,311.864,-0.33762,601.197,910.218,945.778,330.242,880.6,0,0,875.5,558.5
2026-01-15T14:07:28,321.267,-8.57056,623.977,914.431,933.861,340.272,915.717,0,0,148.5,46.5
2026-01-15T14:07:28,308.75,-53.3167,628.618,899.073,869.613,323.116,923.432,0,0,653,582.5
2026-01-15T14:07:28,339.405,-0.737306,675.247,890.784,945.802,388.2,973.369,0,0,12894,10427
2026-01-15T14:07:29,327.354,35.9897,654.649,919.943,994.733,333.767,976.032,0,0,32995.5,24217
2026-01-15T14:07:29,397.097,7.42282,759.198,917.398,954.955,471.212,1087.78,0,0,29845.5,13399
2026-01-15T14:07:29,401.134,-8.75686,752.374,934.061,935.337,462.133,1081.33,0,0,33961.5,18735.5
2026-01-15T14:07:29,331.469,36.5952,664.136,926.772,993.761,332.487,995.089,0,0,47686,53630.5
2026-01-15T14:07:29,406.098,-17.5917,701.785,1000.2,921.661,417.081,1042.05,0,0,23109.5,14376
2026-01-15T14:07:29,461.045,-10.1478,808.677,1009.38,929.785,476.548,1188.08,0,0,22550,7528.5
2026-01-15T14:07:29,330.115,-9.50602,563.052,1025.15,925.748,280.301,876.204,0,0,21269.5,4447
2026-01-15T14:07:30,336.498,-11.0353,563.355,1033.8,923.668,286.746,877.718,0,0,14553.5,32637.5
2026-01-15T14:07:30,301.018,96.1486,593.238,894.383,1092.45,309.143,868.585,0,0,12116,23078.5
2026-01-15T14:07:30,285.896,156.706,585.119,849.028,1186.51,301.631,834.723,0,0,2895.5,3326.5
2026-01-15T14:07:30,302.132,200.39,638.752,842,1227.5,331.577,941.705,0,0,58,5978.5
2026-01-15T14:07:31,325.685,23.7826,552.172,986,982.5,316.561,827.602,0,0,39,976.5
2026-01-15T14:07:31,379.301,43.6449,611.465,1058.5,996.631,326.758,957.652,0,0,108,2168.5
2026-01-15T14:07:32,348.147,38.476,587.223,1036.83,992.673,289.955,917.555,0,0,160,958.5
2026-01-15T14:07:32,351.32,40.7264,583.548,1039.96,997.292,297.348,910.226,0,0,167,730.5
2026-01-15T14:07:44,350.764,31.4918,573.417,1039.39,987.141,306.128,889.393,0,0,5619.5,26391
2026-01-15T14:07:44,342.182,-3.8823,569.102,1041,933.453,287.807,889.179,0,0,11921,31218
2026-01-15T14:07:44,329.263,-16.7162,562.947,1032.81,912.977,269.643,882.518,0,0,16155.5,22015.5
2026-01-15T14:07:44,316.543,-32.0044,548.936,1032,887.492,249.613,867.414,0,0,11142.5,15318.5
2026-01-15T14:07:44,317.121,-43.4775,570.712,1029.95,867.896,238.717,903.833,0,0,3114.5,1244
2026-01-15T14:07:44,320.787,-9.09593,559.807,1048.71,915.646,228.577,894.435,0,0,503.5,295
2026-01-15T14:07:45,315.126,-57.7569,504.166,978.696,843.529,328.869,750.846,0,0,562.5,44.5
2026-01-15T14:07:45,324.088,40.1738,605.45,1015.95,984.583,236.359,955.329,0,0,2820,3300
2026-01-15T14:07:45,329.39,36.9911,573.175,1045.72,982.787,236.394,911.847,0,0,516.5,1159
2026-01-15T14:07:45,321.122,27.1608,589.004,1034.63,962.511,218.137,938.253,0,0,666.5,588
2026-01-15T14:07:45,321.638,28.7697,588.43,1036.57,964.273,216.99,938.242,0,0,689.5,476.5
2026-01-15T14:07:45,325.762,32.6936,593.336,1043.46,966.355,213.984,949.106,0,0,233.5,202
2026-01-15T14:07:46,678.709,26.1069,988.643,1042.42,966.593,824.257,1317.7,0,0,303.5,1008
2026-01-15T14:07:46,662.558,33.2552,967.842,1042.88,973.48,807.476,1306.64,0,0,222.5,2306.5
2026-01-15T14:07:46,674.545,25.7194,993.626,1038.44,966.339,818.361,1324.72,0,0,618.5,592
